tweet_id    image_id(s) annotation  event
324545148908363777	boston_fake_01	fake	boston
324573369095831552	boston_fake_01	boston_fake_16	boston_fake_17	fake	boston
325160665121689601	boston_fake_10	fake	boston
324572829230178305	boston_fake_31	fake	boston
324554636923125761	boston_fake_01	fake	boston
324876776000077824	boston_fake_32	fake	boston
324930742041866242	boston_fake_03	fake	boston
324584780928806912	boston_fake_01	fake	boston
324999947592294400	boston_fake_06	fake	boston
324607148313153538	boston_fake_02	fake	boston
324924246843346945	boston_fake_32	fake	boston
324526766481870848	boston_fake_01	fake	boston
324895544176693250	boston_fake_32	fake	boston
324532939230691329	boston_fake_01	fake	boston
324551861426348033	boston_fake_14	fake	boston
324535799255269376	boston_fake_01	fake	boston
324532372479541249	boston_fake_01	fake	boston
324552680838156290	boston_fake_01	fake	boston
325077806201593857	boston_fake_33	fake	boston
324267996044460035	boston_fake_09	fake	boston
324128489244614656	boston_fake_09	fake	boston
324173097307615234	boston_fake_09	fake	boston
324625688244142080	boston_fake_03	boston_fake_35	fake	boston
324580144478048258	boston_fake_03	boston_fake_35	fake	boston
324599027293372417	boston_fake_03	boston_fake_35	fake	boston
324574648492752896	boston_fake_03	boston_fake_35	fake	boston
325004295181316096	boston_fake_03	boston_fake_35	fake	boston
324626212163051520	boston_fake_03	boston_fake_35	fake	boston
324584733185044480	boston_fake_03	boston_fake_35	fake	boston
324582306511728640	boston_fake_03	boston_fake_35	fake	boston
324521785569710080	boston_fake_03	boston_fake_35	fake	boston
324519561577762818	boston_fake_03	boston_fake_35	fake	boston
324577256888496129	boston_fake_03	boston_fake_35	fake	boston
324612897936375809	boston_fake_03	boston_fake_35	fake	boston
324627453190475776	boston_fake_03	boston_fake_35	fake	boston
324583664564445184	boston_fake_03	boston_fake_35	fake	boston
324578733061193728	boston_fake_03	boston_fake_35	fake	boston
324617563243958272	boston_fake_03	boston_fake_35	fake	boston
324595989090562048	boston_fake_03	boston_fake_35	fake	boston
324623991107112960	boston_fake_03	boston_fake_35	fake	boston
324610085882044416	boston_fake_03	boston_fake_35	fake	boston
324609009799794689	boston_fake_03	boston_fake_35	fake	boston
324581847541628928	boston_fake_03	boston_fake_35	fake	boston
324627017486188544	boston_fake_03	boston_fake_35	fake	boston
325034100215910400	boston_fake_03	boston_fake_35	fake	boston
325641051811500032	boston_fake_03	boston_fake_35	fake	boston
325513392318185472	boston_fake_03	boston_fake_35	fake	boston
325348966935982080	boston_fake_03	boston_fake_35	fake	boston
325490517725028353	boston_fake_03	boston_fake_35	fake	boston
325542852622958592	boston_fake_03	boston_fake_35	fake	boston
325256788201066500	boston_fake_03	boston_fake_35	fake	boston
325289142575570946	boston_fake_03	boston_fake_35	fake	boston
325265059897024512	boston_fake_03	boston_fake_35	fake	boston
325464125868216321	boston_fake_03	boston_fake_35	fake	boston
325321587739987968	boston_fake_03	boston_fake_35	fake	boston
325201250603905024	boston_fake_03	boston_fake_35	fake	boston
325392508685266945	boston_fake_03	boston_fake_35	fake	boston
325353056017473536	boston_fake_03	boston_fake_35	fake	boston
325226222235828226	boston_fake_03	boston_fake_35	fake	boston
325705653026975744	boston_fake_03	boston_fake_35	fake	boston
325431243183370241	boston_fake_03	boston_fake_35	fake	boston
325423566889816066	boston_fake_03	boston_fake_35	fake	boston
325145951763300352	boston_fake_03	boston_fake_35	fake	boston
325243838518149120	boston_fake_03	boston_fake_35	fake	boston
325361625869717505	boston_fake_03	boston_fake_35	fake	boston
325353311148572673	boston_fake_03	boston_fake_35	fake	boston
325695542875258881	boston_fake_03	boston_fake_35	fake	boston
325213350818611201	boston_fake_03	boston_fake_35	fake	boston
325166355747835906	boston_fake_03	boston_fake_35	fake	boston
325230347774210048	boston_fake_03	boston_fake_35	fake	boston
325154395174092800	boston_fake_03	boston_fake_35	fake	boston
325264870591299585	boston_fake_03	boston_fake_35	fake	boston
325217425295568896	boston_fake_03	boston_fake_35	fake	boston
325307612050640897	boston_fake_03	boston_fake_35	fake	boston
325233605964070913	boston_fake_03	boston_fake_35	fake	boston
325196907955761152	boston_fake_03	boston_fake_35	fake	boston
325170782131073024	boston_fake_03	boston_fake_35	fake	boston
325135810326327296	boston_fake_03	boston_fake_35	fake	boston
325163221218635777	boston_fake_03	boston_fake_35	fake	boston
325138427240665089	boston_fake_03	boston_fake_35	fake	boston
325148644758147072	boston_fake_03	boston_fake_35	fake	boston
325121564309856257	boston_fake_03	boston_fake_35	fake	boston
325140604512247809	boston_fake_03	boston_fake_35	fake	boston
325143277265367041	boston_fake_03	boston_fake_35	fake	boston
325101127043534850	boston_fake_03	boston_fake_35	fake	boston
325118514836930560	boston_fake_03	boston_fake_35	fake	boston
325085389582901250	boston_fake_03	boston_fake_35	fake	boston
325047131905871872	boston_fake_03	boston_fake_35	fake	boston
325073678465368065	boston_fake_03	boston_fake_35	fake	boston
325051229791203328	boston_fake_03	boston_fake_35	fake	boston
325064824306429953	boston_fake_03	boston_fake_35	fake	boston
325067648780099586	boston_fake_03	boston_fake_35	fake	boston
324843084997341184	boston_fake_03	boston_fake_35	fake	boston
324850550954930176	boston_fake_03	boston_fake_35	fake	boston
324694897301016577	boston_fake_03	boston_fake_35	fake	boston
324674672413270016	boston_fake_03	boston_fake_35	fake	boston
324798038105272320	boston_fake_03	boston_fake_35	fake	boston
324855338941706242	boston_fake_03	boston_fake_35	fake	boston
324620538465120256	boston_fake_03	boston_fake_35	fake	boston
324578933427302401	boston_fake_03	boston_fake_35	fake	boston
324638323316506624	boston_fake_03	boston_fake_35	fake	boston
324979270248173568	boston_fake_03	boston_fake_35	fake	boston
324628936522866688	boston_fake_03	boston_fake_35	fake	boston
324701130158379008	boston_fake_03	boston_fake_35	fake	boston
324585727109234688	boston_fake_03	boston_fake_35	fake	boston
324625252489494529	boston_fake_03	boston_fake_35	fake	boston
324874410374877185	boston_fake_03	boston_fake_35	fake	boston
324710785773363200	boston_fake_03	boston_fake_35	fake	boston
324582851939012608	boston_fake_03	boston_fake_35	fake	boston
324849780708745216	boston_fake_03	boston_fake_35	fake	boston
324798280787714048	boston_fake_03	boston_fake_35	fake	boston
324637464927039488	boston_fake_03	boston_fake_35	fake	boston
324627749266419712	boston_fake_03	boston_fake_35	fake	boston
324628065927974912	boston_fake_03	boston_fake_35	fake	boston
324676674442629120	boston_fake_03	boston_fake_35	fake	boston
324547942100914176	boston_fake_03	boston_fake_35	fake	boston
324594656241397760	boston_fake_03	boston_fake_35	fake	boston
324597532548276224	boston_fake_03	boston_fake_35	fake	boston
324740982576914435	boston_fake_03	boston_fake_35	fake	boston
324544070653452288	boston_fake_03	boston_fake_35	fake	boston
324592224836923393	boston_fake_03	boston_fake_35	fake	boston
324612286327177216	boston_fake_03	boston_fake_35	fake	boston
324622319114932224	boston_fake_03	boston_fake_35	fake	boston
324590308845301760	boston_fake_03	boston_fake_35	fake	boston
324629642151591936	boston_fake_03	boston_fake_35	fake	boston
324569472952320003	boston_fake_03	boston_fake_35	fake	boston
324562081753997315	boston_fake_03	boston_fake_35	fake	boston
324597457117925376	boston_fake_03	boston_fake_35	fake	boston
324809805296451584	boston_fake_03	boston_fake_35	fake	boston
324510098259050496	boston_fake_03	boston_fake_35	fake	boston
324556892624015361	boston_fake_03	boston_fake_35	fake	boston
324583175953215489	boston_fake_03	boston_fake_35	fake	boston
324604457847488512	boston_fake_03	boston_fake_35	fake	boston
324559423441879042	boston_fake_03	boston_fake_35	fake	boston
324565662339059712	boston_fake_03	boston_fake_35	fake	boston
324528633463050241	boston_fake_03	boston_fake_35	fake	boston
324546349934718976	boston_fake_03	boston_fake_35	fake	boston
324554646976868352	boston_fake_03	boston_fake_35	fake	boston
324642477577494530	boston_fake_03	boston_fake_35	fake	boston
324615169894412288	boston_fake_03	boston_fake_35	fake	boston
324572177020116992	boston_fake_03	boston_fake_35	fake	boston
324498279700234240	boston_fake_03	boston_fake_35	fake	boston
325151045812617217	boston_fake_03	boston_fake_35	fake	boston
325214441920667649	boston_fake_03	boston_fake_35	fake	boston
325206482457083904	boston_fake_03	boston_fake_35	fake	boston
325042121499365376	boston_fake_03	boston_fake_35	fake	boston
324771811508240385	boston_fake_03	boston_fake_35	fake	boston
324845303566065664	boston_fake_03	boston_fake_35	fake	boston
324665423956176896	boston_fake_35	fake	boston
325210840498335744	boston_fake_35	fake	boston
324635274887970816	boston_fake_03	boston_fake_07	boston_fake_35	fake	boston
324561185485758464	boston_fake_03	boston_fake_08	boston_fake_35	fake	boston
325142448881930240	boston_real_06	boston_real_07
325161806463135744	boston_real_11	real	boston
325147818568347648	boston_real_07	real	boston
325032349840601088	boston_real_24	real	boston
325133956079034368	boston_real_24	real	boston
325008086530154497	boston_real_13	real	boston
325007588079071232	boston_real_01	real	boston
325009771310768128	boston_real_13	real	boston
324998354683711489	boston_real_01	real	boston
325200072717520898	boston_real_11	real	boston
325163720441475073	boston_real_11	real	boston
325235260050776065	boston_real_11	real	boston
325163468334448640	boston_real_11	real	boston
325184371768315904	boston_real_11	real	boston
325179332278501376	boston_real_11	real	boston
325085913606664192	boston_real_10	real	boston
325125322322350080	boston_real_10	real	boston
325121879264333825	boston_real_10	real	boston
325092327553122305	boston_real_10	real	boston
325110617251917824	boston_real_10	real	boston
325214120146247680	boston_real_10	real	boston
325097912742858752	boston_real_10	real	boston
325093945870807040	boston_real_10	real	boston
325076003569426432	boston_real_10	real	boston
325082419059367938	boston_real_10	real	boston
325114137967476739	boston_real_10	real	boston
325104552284151808	boston_real_10	real	boston
325133568575680514	boston_real_10	real	boston
325096108193882112	boston_real_10	real	boston
325136799611645952	boston_real_25	real	boston
325179520833437696	boston_real_10	real	boston
325211126596001793	boston_real_10	real	boston
325107267282280448	boston_real_25	real	boston
325179690316869632	boston_real_26	real	boston
325078630512340992	boston_real_10	real	boston
325090960797229056	boston_real_10	real	boston
325169014290653184	boston_real_10	real	boston
325139186405486592	boston_real_10	real	boston
325146516169846784	boston_real_10	real	boston
325089773540749312	boston_real_14	real	boston
325106721062260737	boston_real_10	real	boston
325195270201675776	boston_real_10	real	boston
325094563138113538	boston_real_10	real	boston
325090445879279616	boston_real_10	real	boston
325088685940953088	boston_real_14	real	boston
325216123224207361	boston_real_12	real	boston
325213868311846913	boston_real_12	real	boston
325172591360872449	boston_real_11	real	boston
325165533798486016	boston_real_11	real	boston
325160529117200384	boston_real_11	real	boston
325162603913555968	boston_real_11	real	boston
325093818582048768	boston_real_15	real	boston
325107468525006848	boston_real_15	real	boston
325067531100504064	boston_real_10	real	boston
325104231336001539	boston_real_25	real	boston
325103292776583169	boston_real_15	real	boston
325096783376179200	boston_real_10	real	boston
325069789930332164	boston_real_10	real	boston
325077869543948289	boston_real_15	real	boston
325101207649656832	boston_real_15	real	boston
325079008884707329	boston_real_15	real	boston
325072170235617282	boston_real_01	boston_real_02	boston_real_05	boston_real_29	real	boston
325094715668176896	boston_real_15	real	boston
325057272541745152	boston_real_10	real	boston
325071694928678913	boston_real_10	real	boston
325056309697327104	boston_real_16	real	boston
325069343660597248	boston_real_04	boston_real_29	real	boston
325069559474302976	boston_real_15	real	boston
325064026096812032	boston_real_15	real	boston
325057658593886208	boston_real_15	real	boston
325089673384960000	boston_real_10	real	boston
325092079518752770	boston_real_10	real	boston
325072029621559296	boston_real_17	real	boston
325047465793441792	boston_real_15	real	boston
325077021686378496	boston_real_15	real	boston
325063064795893761	boston_real_15	real	boston
325087816910528512	boston_real_10	boston_real_15	real	boston
325064400052576256	boston_real_10	real	boston
325067419649458178	boston_real_15	real	boston
325061512622391296	boston_real_04	boston_real_18	boston_real_29	real	boston
325059156778311680	boston_real_15	real	boston
325050063632097282	boston_real_15	real	boston
325080403633377280	boston_real_10	real	boston
325043839763095552	boston_real_15	real	boston
325046852011565056	boston_real_15	real	boston
325055737812373504	boston_real_15	real	boston
325055137171271681	boston_real_15	real	boston
325073174872064000	boston_real_25	real	boston
325037768512262145	boston_real_15	real	boston
325037551977107457	boston_real_15	real	boston
325064754769055745	boston_real_15	real	boston
325053411844292608	boston_real_15	real	boston
325051231968059394	boston_real_02	boston_real_03	boston_real_04	boston_real_24	boston_real_29	real	boston
325038797228228608	boston_real_15	real	boston
325038909635579905	boston_real_15	real	boston
325041421054779394	boston_real_15	real	boston
325041680946450432	boston_real_15	real	boston
325038373150523392	boston_real_19	real	boston
325039827324129280	boston_real_24	real	boston
325448117858213888	boston_real_20	real	boston
325117562465681409	boston_real_25	real	boston
325113428261888001	boston_real_10	real	boston
325210841895026688	boston_real_06	boston_real_07	real	boston
325006277661040641	boston_real_13	real	boston
325045077162479618	boston_real_15	real	boston
325207169463099393	boston_real_11	real	boston
325104988357554177	boston_real_01	real	boston
325101504065323009	boston_real_10	real	boston
325447100538167297	boston_real_21	real	boston
325247193550290944	boston_real_25	real	boston
325245494626484225	boston_real_25	real	boston
325393582024445952	boston_real_25	real	boston
325434480900861952	boston_real_25	real	boston
325169766090285056	boston_real_25	real	boston
325259819055476736	boston_real_27	real	boston
325226430533349377	boston_real_27	real	boston
325181852279259136	boston_real_26	real	boston
325003962946297857	boston_real_24	real	boston
325393081065164801	boston_real_27	real	boston
325239893913661440	boston_real_27	real	boston
326543563477377024	boston_real_27	real	boston
325010699040485377	boston_real_24	real	boston
325423195446452224	boston_real_27	real	boston
325118230811254785	boston_real_24	real	boston
325325667036180480	boston_real_27	real	boston
325374640681779200	boston_real_27	real	boston
325266102420639745	boston_real_27	real	boston
325069181605249024	boston_real_04	boston_real_28	real	boston
325250230792646657	boston_real_27	real	boston
325313358339375104	boston_real_26	real	boston
324998274048204801	boston_real_24	real	boston
325387519145431040	boston_real_27	real	boston
325216821861036032	boston_real_25	real	boston
325145026764099584	boston_real_06	boston_real_07	real	boston
325234759053754368	boston_real_27	real	boston
325319288091185152	boston_real_25	real	boston
325277996892168192	boston_real_27	real	boston
325016877082488832	boston_real_04	real	boston
325440144519856129	boston_real_27	real	boston
325214250949832704	boston_real_08	real	boston
325222895989166080	boston_real_25	real	boston
325002063404756996	boston_real_24	real	boston
325247193550290944	boston_real_25	real	boston
325415369416245249	boston_real_25	real	boston
325243484762152961	boston_real_27	real	boston
325455279766532096	boston_real_27	real	boston
325280424211402752	boston_real_06	boston_real_07	real	boston
325234193212768258	boston_real_08	real	boston
325184425639952384	boston_real_06	boston_real_07	real	boston
325269317312737280	boston_real_27	real	boston
325020889248854016	boston_real_24	real	boston
325025623779188736	boston_real_24	real	boston
325232698773889024	boston_real_27	real	boston
325387375519858688	boston_real_27	real	boston
325234961709936640	boston_real_27	real	boston
325000577606115328	boston_real_29	real	boston
325280752495374339	boston_real_27	real	boston
325006042700341248	boston_real_24	real	boston
325428775217152002	boston_real_27	real	boston
325160364285235202	boston_real_06	boston_real_07	real	boston
324999126100094976	boston_real_24	real	boston
325351407345618945	boston_real_27	real	boston
325166815099617280	boston_real_26	real	boston
325261554889146370	boston_real_27	real	boston
325257563115503617	boston_real_27	real	boston
325234510474117121	boston_real_27	real	boston
325237962327588865	boston_real_27	real	boston
325231116367843328	boston_real_08	real	boston
325318834787594240	boston_real_25	real	boston
325231783413174273	boston_real_27	real	boston
325150263683993600	boston_real_06	boston_real_07	real	boston
326399859617824769	boston_real_27	real	boston
325407401861849088	boston_real_25	real	boston
325420297673113600	boston_real_27	real	boston
325007940715155456	boston_real_24	real	boston
325414847649046528	boston_real_07	real	boston
325412331456704512	boston_real_27	real	boston
325170147671277568	boston_real_06	boston_real_07	real	boston
325009741132726274	boston_real_24	real	boston
325009065166131200	boston_real_28	real	boston
325024593062539266	boston_real_24	real	boston
325165987672506368	boston_real_06	boston_real_07	real	boston
325266150692892672	boston_real_27	real	boston
324999545534701568	boston_real_04	boston_real_28	real	boston
325014953243340800	boston_real_02	real	boston
325176083542589440	boston_real_06	boston_real_07	real	boston
325274828804341761	boston_real_27	real	boston
325415513570295808	boston_real_27	real	boston
325416894809133059	boston_real_27	real	boston
325249097525239808	boston_real_08	real	boston
325467806973980672	boston_real_09	real	boston
325264996697272321	boston_real_27	real	boston
325416365009813504	boston_real_27	real	boston
325424197792833536	boston_real_27	real	boston
325083654273519616	boston_real_04	real	boston
325242587491491840	boston_real_27	real	boston
325006281322663937	boston_real_24	real	boston
325276030656983042	boston_real_26	real	boston
325234285105790976	boston_real_22	real	boston
325415908187176961	boston_real_25	real	boston
325245494626484225	boston_real_25	real	boston
325292236327759873	boston_real_25	real	boston
325226554839937024	boston_real_27	real	boston
325083875359481856	boston_real_24	real	boston
325275178693181440	boston_real_27	real	boston
325411710091546624	boston_real_27	real	boston
325132992752283648	boston_real_06	boston_real_07	real	boston
325189375224848384	boston_real_06	boston_real_07	real	boston
325154806584979456	boston_real_06	boston_real_07	real	boston
325246701772365824	boston_real_27	real	boston
325172534129598464	boston_real_06	boston_real_07	real	boston
325227604628094976	boston_real_08	real	boston
325221270608302080	boston_real_08	real	boston
325245905156587521	boston_real_06	boston_real_07	real	boston
325076685143801857	boston_real_24	real	boston
325251868924211200	boston_real_27	real	boston
325252804832792576	boston_real_27	real	boston
325412582238343168	boston_real_27	real	boston
325463194585923584	boston_real_27	real	boston
325236475773997057	boston_real_27	real	boston
325421434459549696	boston_real_27	real	boston
325231555511451648	boston_real_27	real	boston
325237087655845889	boston_real_27	real	boston
325256142773186564	boston_real_27	real	boston
325269970177122306	boston_real_27	real	boston
325142092655517697	boston_real_06	real	boston
325435536611360768	boston_real_27	real	boston
325020428739432449	boston_real_02	real	boston
325411466180177920	boston_real_27	real	boston
325419830129868800	boston_real_27	real	boston
325252600033329152	boston_real_27	real	boston
325393582024445952	boston_real_25	real	boston
325240500737167360	boston_real_27	real	boston
325416498095067137	boston_real_27	real	boston
325151889614311424	boston_real_06	boston_real_07	real	boston
325197126164434944	boston_real_06	boston_real_07	real	boston
325255623828709376	boston_real_25	real	boston
325222786698207232	boston_real_08	real	boston
325324116355846144	boston_real_27	real	boston
325397906737741825	boston_real_08	real	boston
325243842012012544	boston_real_27	real	boston
325373322495934464	boston_real_25	real	boston
325276939445207040	boston_real_27	real	boston
325228308205805570	boston_real_27	real	boston
325258025873063936	boston_real_25	real	boston
325329217367711745	boston_real_27	real	boston
325369661388632066	boston_real_27	real	boston
325208618364461057	boston_real_07	real	boston
325162986161459200	boston_real_07	real	boston
325337288206852096	boston_real_27	real	boston
325423937674674176	boston_real_27	real	boston
325143399583850496	boston_real_06	boston_real_07	real	boston
325169766090285056	boston_real_25	real	boston
325156508134408194	boston_real_02	boston_real_24	real	boston
325425540578291713	boston_real_27	real	boston
325413909102202881	boston_real_27	real	boston
325253470724689921	boston_real_27	real	boston
325429256471601152	boston_real_27	boston_real_08	real	boston
325372593085489155	boston_real_27	real	boston
325131169970651136	boston_real_07	real	boston
325115605093081088	boston_real_02	real	boston
325266333958807553	boston_real_27	real	boston
325243169849634816	boston_real_27	real	boston
325227132030689280	boston_real_27	real	boston
325237665769336832	boston_real_27	real	boston
325096729936547842	boston_real_10	real	boston
325328825380651008	boston_real_27	real	boston
325323820514828288	boston_real_25	real	boston
325114876261462016	boston_real_24	real	boston
325236178708213760	boston_real_27	real	boston
325410596508033024	boston_real_27	real	boston
325035745419083776	boston_real_24	real	boston
325132188876144640	boston_real_06	real	boston
325004772476325888	boston_real_24	real	boston
325234209381830656	boston_real_27	real	boston
325241039889760257	boston_real_27	real	boston
325281651611533312	boston_real_25	real	boston
325309548783083523	boston_real_26	real	boston
325159313469493248	boston_real_06	boston_real_07	real	boston
325016269864718337	boston_real_02	real	boston
325418472169406465	boston_real_27	real	boston
325234960535539712	boston_real_27	real	boston
325008910694092800	boston_real_04	real	boston
325331550017306624	boston_real_25	real	boston
325228288412901376	boston_real_27	real	boston
325257365513441280	boston_real_08	real	boston
325251158291652608	boston_real_27	real	boston
325229786102390785	boston_real_27	real	boston
325001003776737280	boston_real_24	real	boston
325232060476321792	boston_real_27	real	boston
325249801602072577	boston_real_27	real	boston
325237512102633472	boston_real_27	real	boston
325170132739559424	boston_real_06	boston_real_07	real	boston
325070248195801089	boston_real_24	real	boston
325266802605174785	boston_real_27	real	boston
325293950393012224	boston_real_27	real	boston
325007323892436992	boston_real_24	real	boston
325006064531697665	boston_real_24	real	boston
325162747786584064	boston_real_06	boston_real_07	real	boston
325239181536276480	boston_real_27	real	boston
325218876721872897	boston_real_08	real	boston
325162558094979073	boston_real_06	real	boston
325156797902114816	boston_real_04	real	boston
325255092599144449	boston_real_27	real	boston
325242112478158848	boston_real_27	real	boston
325375592268705792	boston_real_25	real	boston
324999530204520448	boston_real_02	real	boston
325414838715154435	boston_real_27	real	boston
325260176766685187	boston_real_27	real	boston
325234938607706114	boston_real_27	real	boston
325253031753052163	boston_real_27	real	boston
325230468775673857	boston_real_27	real	boston
325004815870590977	boston_real_24	real	boston
325222665356988416	boston_real_06	boston_real_07	real	boston
325137399275483138	boston_real_07	real	boston
325235914446098433	boston_real_08	real	boston
325295961796657152	boston_real_27	real	boston
325244161970302976	boston_real_27	real	boston
324999826200735744	boston_real_02	real	boston
325005148994826240	boston_real_29	real	boston
325025723070955520	boston_real_24	real	boston
325411921564139520	boston_real_25	real	boston
325236070159626241	boston_real_27	real	boston
325399825057189888	boston_real_27	real	boston
325356947475922945	boston_real_27	real	boston
325274069853429760	boston_real_25	real	boston
325071573855920129	boston_real_24	real	boston
325264020812730368	boston_real_25	real	boston
325232907826368515	boston_real_27	real	boston
325201196740665344	boston_real_06	boston_real_07	real	boston
325191139235860480	boston_real_06	boston_real_07	real	boston
325454245522460673	boston_real_27	real	boston
325421407070724096	boston_real_26	real	boston
325008198329307137	boston_real_24	real	boston
325141619814842368	boston_real_06	real	boston
325214150638858240	boston_real_06	boston_real_07	real	boston
325403026489757696	boston_real_27	real	boston
325185091389239296	boston_real_02	boston_real_04	real	boston
325410298943119362	boston_real_26	real	boston
325229956596658177	boston_real_27	real	boston
325003591083520000	boston_real_01	real	boston
325174761007239169	boston_real_25	real	boston
325395374170841088	boston_real_09	real	boston
325413128617738240	boston_real_27	real	boston
325234670461648896	boston_real_27	real	boston
325257221304893440	boston_real_27	real	boston
325016702813351937	boston_real_24	real	boston
325246398591287296	boston_real_27	real	boston
325357633957662721	boston_real_27	real	boston
325162120696168448	boston_real_07	real	boston
325151294333546496	boston_real_06	boston_real_07	real	boston
325210545160609794	boston_real_06	real	boston
325328104065212417	boston_real_27	real	boston
325002821328060416	boston_real_24	real	boston
327097650212139008	boston_real_23	real	boston
325269965940858880	boston_real_27	real	boston
325426993803952128	boston_real_27	real	boston
325421043370037252	boston_real_27	real	boston
325411157202591744	boston_real_27	real	boston
326469307682926593	boston_real_27	real	boston
325226681830891521	boston_real_25	real	boston
325225937635520513	boston_real_22	real	boston
325247367999795201	boston_real_27	real	boston
325441217380892672	boston_real_06	real	boston
324998429178744832	boston_real_01	boston_real_02	real	boston
325072429909151745	boston_real_24	real	boston
325352522317438977	boston_real_27	real	boston
325234584172244992	boston_real_27	real	boston
325215062157582337	boston_real_06	boston_real_07	real	boston
325258535925587970	boston_real_06	boston_real_07	real	boston
325303268437803009	boston_real_27	real	boston
325165333243637760	boston_real_08	real	boston
325416459322916864	boston_real_27	real	boston
325311398949318658	boston_real_27	real	boston
325325145038274561	boston_real_27	real	boston
325204319802642433	boston_real_06	real	boston
325251734689689601	boston_real_27	real	boston
